"Time stamp","Interruptor Principal   ()"
"2019-01-07 21:45","0.8932"
"2019-01-07 22:00","0.8968"
"2019-01-07 22:15","0.9089"
"2019-01-07 22:30","0.8975"
"2019-01-07 22:45","0.8998"
"2019-01-07 23:00","0.8992"
"2019-01-07 23:15","0.8961"
"2019-01-07 23:30","0.9059"
"2019-01-07 23:45","0.8978"
"2019-01-08 00:00","0.9237"
"2019-01-08 00:15","0.9329"
"2019-01-08 00:30","0.9101"
"2019-01-08 00:45","0.8936"
"2019-01-08 01:00","0.8991"
"2019-01-08 01:15","0.8975"
"2019-01-08 01:30","0.8964"
"2019-01-08 01:45","0.8889"
"2019-01-08 02:00","0.8974"
"2019-01-08 02:15","0.8909"
"2019-01-08 02:30","0.8838"
"2019-01-08 02:45","0.883"
"2019-01-08 03:00","0.8732"
"2019-01-08 03:15","0.8821"
"2019-01-08 03:30","0.8853"
"2019-01-08 03:45","0.8793"
"2019-01-08 04:00","0.9214"
"2019-01-08 04:15","0.9191"
"2019-01-08 04:30","0.9047"
"2019-01-08 04:45","0.9186"
"2019-01-08 05:00","0.9142"
"2019-01-08 05:15","0.9105"
"2019-01-08 05:30","0.9241"
"2019-01-08 05:45","0.9143"
"2019-01-08 06:00","0.9185"
"2019-01-08 06:15","0.9205"
"2019-01-08 06:30","0.9184"
"2019-01-08 06:45","0.9068"
"2019-01-08 07:00","0.9063"
"2019-01-08 07:15","0.9183"
"2019-01-08 07:30","0.9159"
"2019-01-08 07:45","0.9212"
"2019-01-08 08:00","0.9081"
"2019-01-08 08:15","0.925"
"2019-01-08 08:30","0.9283"
"2019-01-08 08:45","0.9731"
"2019-01-08 09:00","0.9795"
"2019-01-08 09:15","0.9304"
"2019-01-08 09:30","0.9745"
"2019-01-08 09:45","0.9858"
"2019-01-08 10:00","0.973"
"2019-01-08 10:15","0.9723"
"2019-01-08 10:30","0.9632"
"2019-01-08 10:45","0.9796"
"2019-01-08 11:00","0.9733"
"2019-01-08 11:15","0.9582"
"2019-01-08 11:30","0.9607"
"2019-01-08 11:45","0.9836"
"2019-01-08 12:00","0.9771"
"2019-01-08 12:15","0.9397"
"2019-01-08 12:30","0.9329"
"2019-01-08 12:45","0.939"
"2019-01-08 13:00","0.9706"
"2019-01-08 13:15","0.9727"
"2019-01-08 13:30","0.9644"
"2019-01-08 13:45","0.9779"
"2019-01-08 14:00","0.9788"
"2019-01-08 14:15","0.9802"
"2019-01-08 14:30","0.9716"
"2019-01-08 14:45","0.9808"
"2019-01-08 15:00","0.9582"
"2019-01-08 15:15","0.9603"
"2019-01-08 15:30","0.945"
"2019-01-08 15:45","0.9757"
"2019-01-08 16:00","0.9605"
"2019-01-08 16:15","0.9441"
"2019-01-08 16:30","0.9589"
"2019-01-08 16:45","0.9406"
"2019-01-08 17:00","0.9237"
"2019-01-08 17:15","0.9478"
"2019-01-08 17:30","0.9676"
"2019-01-08 17:45","0.9675"
"2019-01-08 18:00","0.9377"
"2019-01-08 18:15","0.9497"
"2019-01-08 18:30","0.9392"
"2019-01-08 18:45","0.9395"
"2019-01-08 19:00","0.9082"
"2019-01-08 19:15","0.9713"
"2019-01-08 19:30","0.9599"
"2019-01-08 19:45","0.9398"
"2019-01-08 20:00","0.9594"
"2019-01-08 20:15","0.9387"
"2019-01-08 20:30","0.9224"
"2019-01-08 20:45","0.9527"
"2019-01-08 21:00","0.9517"
"2019-01-08 21:15","0.953"
"2019-01-08 21:30","0.9051"
"2019-01-08 21:45","0.9148"
"2019-01-08 22:00","0.9223"
"2019-01-08 22:15","0.9122"
"2019-01-08 22:30","0.9212"
"2019-01-08 22:45","0.9026"
"2019-01-08 23:00","0.9107"
"2019-01-08 23:15","0.9172"
"2019-01-08 23:30","0.9064"
"2019-01-08 23:45","0.9132"
"2019-01-09 00:00","0.9189"
"2019-01-09 00:15","0.9117"
"2019-01-09 00:30","0.9089"
"2019-01-09 00:45","0.9005"
"2019-01-09 01:00","0.8947"
"2019-01-09 01:15","0.9116"
"2019-01-09 01:30","0.9209"
